# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Sun Jun  7 20:20:50 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.0015467 -1.00000 10.07918 0.8318474293 2.4293736959    0.828  1.575  3.6989  2.529    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-11      0.00 7.410e-01 2.574e-01 2.648e-04 9.123e-05 6.983e-04 -1.000 1.594e-03 0.834 1.880 1.557 1.133 0.867 0.664 0.217 0.157
0.0015467 -1.00000 10.07918 0.8319728374 2.4294137807    0.828  1.618  3.6969  2.478    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-11      0.00 7.410e-01 2.574e-01 2.648e-04 9.126e-05 6.983e-04 -1.000 1.594e-03 0.725 1.788 1.461 1.032 0.764 0.559 0.109 0.047
0.0015467 -1.00000 10.07918 0.8320840597 2.4294493196    0.828  1.660  3.6949  2.428    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-11      0.00 7.410e-01 2.574e-01 2.648e-04 9.128e-05 6.983e-04 -1.000 1.594e-03 0.620 1.700 1.369 0.936 0.664 0.458 0.003 -0.059
0.0015467 -1.00000 10.07918 0.8321889639 2.4294828297    0.828  1.702  3.6928  2.377    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -4.47e-11      0.00 7.410e-01 2.574e-01 2.648e-04 9.131e-05 6.983e-04 -1.000 1.594e-03 0.514 1.612 1.276 0.838 0.563 0.355 -0.103 -0.166
0.0015467 -1.00000 10.07918 0.8322834969 2.4295130185    0.828  1.743  3.6907  2.327    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -5.19e-11      0.00 7.410e-01 2.574e-01 2.648e-04 9.133e-05 6.983e-04 -1.000 1.594e-03 0.412 1.528 1.187 0.744 0.466 0.256 -0.206 -0.269
0.0015467 -1.00000 10.07918 0.8323718309 2.4295412205    0.827  1.783  3.6886  2.279    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -6.02e-11      0.00 7.410e-01 2.574e-01 2.647e-04 9.135e-05 6.983e-04 -1.000 1.595e-03 0.312 1.447 1.100 0.653 0.372 0.160 -0.305 -0.370
0.0015467 -1.00000 10.07918 0.8324565291 2.4295682553    0.827  1.822  3.6866  2.232    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -6.95e-11      0.00 7.410e-01 2.574e-01 2.647e-04 9.137e-05 6.983e-04 -1.000 1.595e-03 0.215 1.370 1.018 0.565 0.282 0.069 -0.401 -0.466
0.0015467 -1.00000 10.07918 0.8325433731 2.4295959685    0.827  1.856  3.6849  2.191    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1  -7.9e-11      0.00 7.410e-01 2.574e-01 2.647e-04 9.140e-05 6.983e-04 -1.000 1.595e-03 0.129 1.301 0.945 0.488 0.202 -0.013 -0.486 -0.552
0.0015467 -1.00000 10.07918 0.8326222301 2.4296211271    0.827  1.878  3.6838  2.165    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1  -8.6e-11      0.00 7.410e-01 2.574e-01 2.647e-04 9.142e-05 6.983e-04 -1.000 1.595e-03 0.075 1.256 0.898 0.438 0.151 -0.065 -0.540 -0.606
0.0015467 -1.00000 10.07918 0.8327016234 2.4296464513    0.827  1.854  3.6856  2.196    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -7.91e-11      0.00 7.410e-01 2.574e-01 2.647e-04 9.143e-05 6.983e-04 -1.000 1.595e-03 0.136 1.300 0.946 0.490 0.205 -0.009 -0.481 -0.546
0.0015467 -1.00000 10.07918 0.8327156901 2.4296509376    0.827  1.849  3.6860  2.202    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -7.77e-11      0.00 7.410e-01 2.574e-01 2.647e-04 9.144e-05 6.983e-04 -1.000 1.595e-03 0.147 1.308 0.955 0.500 0.216 0.002 -0.469 -0.535
0.0015467 -1.00000 10.07918 0.8327740431 2.4296695462    0.826  1.886  3.6840  2.158    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1  -8.8e-11      0.00 7.410e-01 2.574e-01 2.647e-04 9.145e-05 6.983e-04 -1.000 1.596e-03 0.056 1.236 0.878 0.418 0.131 -0.085 -0.560 -0.626
0.0015467 -1.00000 10.07918 0.8328384757 2.4296900902    0.826  1.927  3.6816  2.106    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-10      0.00 7.410e-01 2.574e-01 2.647e-04 9.147e-05 6.983e-04 -1.000 1.596e-03 -0.048 1.155 0.791 0.325 0.035 -0.183 -0.662 -0.729
0.0015467 -1.00000 10.07918 0.8329007030 2.4297099275    0.826  1.969  3.6792  2.054    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-10      0.00 7.410e-01 2.574e-01 2.646e-04 9.148e-05 6.984e-04 -1.000 1.596e-03 -0.154 1.073 0.702 0.231 -0.063 -0.283 -0.767 -0.835
0.0015467 -1.00000 10.07918 0.8329575658 2.4297280518    0.826  2.011  3.6768  2.003    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-10      0.00 7.410e-01 2.574e-01 2.646e-04 9.150e-05 6.984e-04 -1.000 1.596e-03 -0.257 0.994 0.618 0.140 -0.158 -0.380 -0.869 -0.938
0.0015467 -1.00000 10.07918 0.8330113888 2.4297452045    0.825  2.053  3.6743  1.951    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-10      0.00 7.410e-01 2.575e-01 2.646e-04 9.151e-05 6.984e-04 -1.000 1.596e-03 -0.362 0.921 0.533 0.046 -0.258 -0.482 -0.975 -1.045
0.0015467 -1.00000 10.07918 0.8330599070 2.4297606644    0.825  2.093  3.6718  1.900    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.152e-05 6.984e-04 -1.000 1.596e-03 -0.463 0.853 0.454 -0.045 -0.353 -0.581 -1.077 -1.148
0.0015467 -1.00000 10.07918 0.8331050873 2.4297750589    0.824  2.134  3.6693  1.849    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.153e-05 6.984e-04 -1.000 1.596e-03 -0.565 0.786 0.375 -0.135 -0.448 -0.679 -1.180 -1.251
0.0015467 -1.00000 10.07918 0.8331463933 2.4297882175    0.824  2.174  3.6668  1.799    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.154e-05 6.984e-04 -1.000 1.596e-03 -0.666 0.723 0.299 -0.223 -0.541 -0.775 -1.280 -1.352
0.0015467 -1.00000 10.07918 0.8331847787 2.4298004443    0.823  2.215  3.6642  1.748    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.155e-05 6.984e-04 -1.000 1.596e-03 -0.766 0.661 0.224 -0.309 -0.633 -0.870 -1.380 -1.453
0.0015467 -1.00000 10.07918 0.8332195282 2.4298115119    0.823  2.254  3.6616  1.698    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.156e-05 6.984e-04 -1.000 1.596e-03 -0.864 0.603 0.152 -0.393 -0.723 -0.963 -1.477 -1.551
0.0015467 -1.00000 10.07918 0.8332524300 2.4298219900    0.822  2.293  3.6590  1.648    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -4.05e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.157e-05 6.984e-04 -1.000 1.596e-03 -0.964 0.546 0.080 -0.478 -0.813 -1.056 -1.575 -1.649
0.0015467 -1.00000 10.07918 0.8332824111 2.4298315371    0.822  2.332  3.6564  1.598    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.158e-05 6.984e-04 -1.000 1.596e-03 -1.061 0.492 0.012 -0.558 -0.899 -1.146 -1.669 -1.744
0.0015467 -1.00000 10.07918 0.8333101273 2.4298403623    0.821  2.371  3.6538  1.548    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -5.42e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.158e-05 6.984e-04 -1.000 1.597e-03 -1.158 0.440 -0.055 -0.638 -0.985 -1.235 -1.763 -1.839
0.0015467 -1.00000 10.07918 0.8333356380 2.4298484847    0.820  2.409  3.6512  1.500    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -6.27e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.159e-05 6.984e-04 -1.000 1.597e-03 -1.253 0.391 -0.120 -0.716 -1.069 -1.322 -1.854 -1.932
0.0015467 -1.00000 10.07918 0.8333647847 2.4298577640    0.819  2.456  3.6478  1.439    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -7.49e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.160e-05 6.984e-04 -1.000 1.597e-03 -1.370 0.328 -0.197 -0.806 -1.167 -1.424 -1.966 -2.045
0.0015467 -1.00000 10.07918 0.8333866596 2.4298647277    0.818  2.494  3.6452  1.389    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -8.66e-10      0.00 7.409e-01 2.575e-01 2.646e-04 9.160e-05 6.984e-04 -1.000 1.597e-03 -1.466 0.278 -0.259 -0.879 -1.246 -1.507 -2.056 -2.136
0.0015467 -1.00000 10.07918 0.8334106803 2.4298723741    0.817  2.539  3.6419  1.331    3  0.000  0.505     9.66     7.29     5.12     3.97     3.21  3 -1.03e-09      0.00 7.409e-01 2.575e-01 2.646e-04 9.161e-05 6.984e-04 -1.000 1.597e-03 -1.579 0.221 -0.331 -0.964 -1.339 -1.604 -2.162 -2.244
0.0015467 -1.00000 10.07918 0.8334333897 2.4298796025    0.816  2.585  3.6386  1.271    3  0.000  0.505    10.96     8.13     5.67     4.41     3.57  3 -1.23e-09      0.00 7.409e-01 2.575e-01 2.646e-04 9.161e-05 6.984e-04 -1.000 1.597e-03 -1.694 0.163 -0.404 -1.049 -1.433 -1.702 -2.269 -2.353
0.0015467 -1.00000 10.07918 0.8334506154 2.4298850852    0.815  2.623  3.6359  1.222    3  0.000  0.505    12.15     8.87     6.17     4.80     3.89  3 -1.42e-09      0.00 7.409e-01 2.575e-01 2.646e-04 9.162e-05 6.984e-04 -1.000 1.597e-03 -1.787 0.117 -0.462 -1.117 -1.509 -1.781 -2.356 -2.442
0.0015467 -1.00000 10.07918 0.8334693909 2.4298910609    0.814  2.667  3.6326  1.164    3  0.000  0.505    13.72     9.85     6.81     5.31     4.30  3 -1.67e-09      0.00 7.409e-01 2.575e-01 2.646e-04 9.162e-05 6.984e-04 -1.000 1.597e-03 -1.897 0.066 -0.527 -1.196 -1.596 -1.873 -2.457 -2.544
0.0015467 -1.00000 10.07918 0.8334872723 2.4298967517    0.812  2.712  3.6292  1.105    3  0.000  0.505    15.55    10.95     7.54     5.89     4.77  2 -1.99e-09      0.00 7.409e-01 2.575e-01 2.646e-04 9.163e-05 6.984e-04 -1.000 1.597e-03 -2.009 0.015 -0.593 -1.275 -1.685 -1.966 -2.561 -2.649
0.0015467 -1.00000 10.07918 0.8335042000 2.4299021387    0.810  2.758  3.6258  1.044    3  0.000  0.505    17.65    12.21     8.37     6.54     5.30  2 -2.37e-09      0.00 7.409e-01 2.575e-01 2.645e-04 9.163e-05 6.984e-04 -1.000 1.597e-03 -2.124 -0.035 -0.658 -1.355 -1.774 -2.059 -2.665 -2.756
0.0015467 -1.00000 10.07918 0.8335186839 2.4299067479    0.808  2.800  3.6225  0.988    3  0.000  0.505    19.88    13.51     9.22     7.22     5.85  2  -2.8e-09      0.00 7.409e-01 2.575e-01 2.645e-04 9.163e-05 6.984e-04 -1.000 1.597e-03 -2.229 -0.075 -0.714 -1.425 -1.853 -2.143 -2.760 -2.853
0.0015467 -1.00000 10.07918 0.8335325718 2.4299111672    0.806  2.843  3.6191  0.930    3  0.000  0.505    22.45    14.99    10.18     7.98     6.47  2  -3.3e-09      0.00 7.409e-01 2.575e-01 2.645e-04 9.164e-05 6.984e-04 -1.000 1.597e-03 -2.337 -0.110 -0.767 -1.494 -1.934 -2.229 -2.857 -2.952
0.0015467 -1.00000 10.07918 0.8335457444 2.4299153587    0.804  2.887  3.6157  0.871    3  0.000  0.505    25.41    16.67    11.26     8.84     7.17  2 -3.92e-09      0.00 7.409e-01 2.575e-01 2.645e-04 9.164e-05 6.984e-04 -1.000 1.597e-03 -2.447 -0.144 -0.819 -1.562 -2.014 -2.314 -2.956 -3.053
0.0015467 -1.00000 10.07918 0.8335576057 2.4299191328    0.801  2.929  3.6124  0.814    3  0.000  0.505    28.67    18.47    12.42     9.77     7.93  2 -4.63e-09      0.00 7.409e-01 2.575e-01 2.645e-04 9.164e-05 6.984e-04 -1.000 1.597e-03 -2.554 -0.176 -0.868 -1.627 -2.091 -2.396 -3.050 -3.150
0.0015467 -1.00000 10.07918 0.8335685134 2.4299226034    0.799  2.971  3.6090  0.757    3  0.000  0.505    32.31    20.45    13.69    10.79     8.75  1 -5.45e-09      0.00 7.409e-01 2.575e-01 2.645e-04 9.165e-05 6.984e-04 -1.000 1.597e-03 -2.659 -0.205 -0.915 -1.690 -2.165 -2.476 -3.143 -3.245
0.0015467 -1.00000 10.07918 0.8335788250 2.4299258842    0.796  3.014  3.6057  0.700    3  0.000  0.505    36.42    22.65    15.09    11.91     9.67  1 -6.42e-09      0.00 7.409e-01 2.575e-01 2.645e-04 9.165e-05 6.984e-04 -1.000 1.597e-03 -2.764 -0.231 -0.959 -1.750 -2.238 -2.554 -3.235 -3.339
0.0015467 -1.00000 10.07918 0.8335887194 2.4299290322    0.792  3.057  3.6023  0.642    3  0.000  0.505    41.18    25.14    16.67    13.18    10.70  1  -7.6e-09      0.00 7.409e-01 2.575e-01 2.645e-04 9.165e-05 6.984e-04 -1.000 1.597e-03 -2.871 -0.259 -1.004 -1.812 -2.313 -2.634 -3.330 -3.436
0.0015467 -1.00000 10.07918 0.8335973024 2.4299317630    0.789  3.097  3.5990  0.586    3  0.000  0.505    46.24    27.75    18.31    14.50    11.78  1  -8.9e-09      0.00 7.409e-01 2.575e-01 2.645e-04 9.165e-05 6.984e-04 -1.000 1.597e-03 -2.971 -0.278 -1.042 -1.866 -2.380 -2.706 -3.416 -3.525
0.0015467 -1.00000 10.07918 0.8336057067 2.4299344367    0.785  3.138  3.5957  0.529    3  0.000  0.505    52.12    30.72    20.18    16.01    13.00  1 -1.05e-08      0.00 7.409e-01 2.575e-01 2.645e-04 9.166e-05 6.984e-04 -1.000 1.597e-03 -3.075 -0.297 -1.079 -1.920 -2.448 -2.778 -3.505 -3.616
0.0015467 -1.00000 10.07918 0.8336136937 2.4299369777    0.780  3.180  3.5924  0.472    3  0.000  0.505    58.80    34.03    22.25    17.68    14.36  1 -1.24e-08      0.00 7.409e-01 2.575e-01 2.645e-04 9.166e-05 6.984e-04 -1.000 1.597e-03 -3.179 -0.310 -1.112 -1.971 -2.514 -2.850 -3.593 -3.707
0.0015467 -1.00000 10.07918 0.8336209655 2.4299392911    0.775  3.220  3.5890  0.416    3  0.000  0.505    66.18    37.61    24.48    19.48    15.83  1 -1.45e-08      0.00 7.409e-01 2.575e-01 2.645e-04 9.166e-05 6.984e-04 -1.000 1.597e-03 -3.279 -0.314 -1.138 -2.016 -2.574 -2.916 -3.678 -3.795
0.0015467 -1.00000 10.07918 0.8336276412 2.4299414148    0.770  3.259  3.5857  0.361    3  0.000  0.505    74.30    41.48    26.88    21.43    17.41  1  -1.7e-08      0.00 7.409e-01 2.575e-01 2.645e-04 9.166e-05 6.984e-04 -1.000 1.597e-03 -3.377 -0.314 -1.158 -2.055 -2.630 -2.978 -3.760 -3.880
0.0015467 -1.00000 10.07918 0.8336338997 2.4299434058    0.764  3.297  3.5825  0.306    3  0.000  0.505    83.25    45.66    29.45    23.52    19.12  0 -1.98e-08      0.00 7.409e-01 2.575e-01 2.645e-04 9.166e-05 6.984e-04 -1.000 1.597e-03 -3.472 -0.313 -1.178 -2.093 -2.684 -3.036 -3.838 -3.961
0.0015467 -1.00000 10.07918 0.8336400390 2.4299453587    0.757  3.334  3.5794  0.253    3  0.000  0.505    93.06    50.15    32.21    25.76    20.95  0  -2.3e-08      0.00 7.409e-01 2.575e-01 2.645e-04 9.166e-05 6.984e-04 -1.000 1.597e-03 -3.564 -0.311 -1.196 -2.129 -2.735 -3.093 -3.915 -4.041
0.0015467 -1.00000 10.07918 0.8336414099 2.4299457948    0.756  3.341  3.5787  0.242    3  0.000  0.505    95.28    51.16    32.82    26.26    21.35  0 -2.39e-08      0.00 7.409e-01 2.575e-01 2.645e-04 9.166e-05 6.984e-04 -1.000 1.597e-03 -3.583 -0.308 -1.197 -2.134 -2.744 -3.103 -3.930 -4.057
0.0015467 -1.00000 10.07918 0.8336414099 2.4299457948    0.756  1.726  3.7331  2.475    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.454 1.252 0.996 0.642 0.419 0.242 -0.144 -0.194
0.0015467 -1.00000 10.07918 0.8336932659 2.4299622896    0.756  1.742  3.7319  2.454    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.414 1.219 0.961 0.604 0.379 0.202 -0.187 -0.237
0.0015467 -1.00000 10.07918 0.8337424397 2.4299779290    0.756  1.745  3.7318  2.450    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.407 1.213 0.955 0.598 0.372 0.195 -0.194 -0.244
0.0015467 -1.00000 10.07918 0.8337910771 2.4299933957    0.756  1.747  3.7319  2.449    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.403 1.209 0.951 0.594 0.369 0.191 -0.197 -0.247
0.0015467 -1.00000 10.07918 0.8338413239 2.4300093720    0.756  1.747  3.7323  2.450    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.402 1.205 0.948 0.592 0.367 0.190 -0.198 -0.248
0.0015467 -1.00000 10.07918 0.8338914514 2.4300253081    0.756  1.747  3.7328  2.453    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.403 1.203 0.946 0.591 0.367 0.191 -0.196 -0.246
0.0015467 -1.00000 10.07918 0.8339421153 2.4300414126    0.756  1.746  3.7335  2.457    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.406 1.201 0.946 0.592 0.369 0.193 -0.193 -0.243
0.0015467 -1.00000 10.07918 0.8339924812 2.4300574201    0.756  1.744  3.7342  2.461    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.409 1.199 0.946 0.594 0.371 0.196 -0.189 -0.238
0.0015467 -1.00000 10.07918 0.8340433836 2.4300735959    0.756  1.743  3.7350  2.466    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.413 1.198 0.946 0.596 0.374 0.199 -0.184 -0.233
0.0015467 -1.00000 10.07918 0.8340952396 2.4300900723    0.756  1.741  3.7358  2.470    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.417 1.197 0.946 0.597 0.377 0.202 -0.180 -0.229
0.0015467 -1.00000 10.07918 0.8341479897 2.4301068304    0.756  1.740  3.7365  2.475    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.420 1.195 0.946 0.599 0.379 0.205 -0.176 -0.224
0.0015467 -1.00000 10.07918 0.8341957927 2.4301220148    0.756  1.739  3.7371  2.478    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.423 1.194 0.946 0.600 0.381 0.207 -0.172 -0.221
0.0015467 -1.00000 10.07918 0.8342489004 2.4301388819    0.756  1.738  3.7378  2.482    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.425 1.192 0.946 0.601 0.383 0.210 -0.169 -0.217
0.0015467 -1.00000 10.07918 0.8343002796 2.4301551976    0.756  1.737  3.7383  2.485    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.427 1.191 0.945 0.601 0.384 0.211 -0.167 -0.215
0.0015467 -1.00000 10.07918 0.8343504667 2.4301711325    0.757  1.737  3.7387  2.487    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.429 1.189 0.944 0.602 0.384 0.212 -0.165 -0.213
0.0015467 -1.00000 10.07918 0.8343560696 2.4301729114    0.757  1.736  3.7388  2.488    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.429 1.189 0.944 0.602 0.384 0.212 -0.165 -0.212
0.0015467 -1.00000 10.07918 0.8344008327 2.4301871220    0.757  1.736  3.7391  2.489    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.429 1.188 0.943 0.601 0.385 0.213 -0.164 -0.211
0.0015467 -1.00000 10.07918 0.8344483376 2.4302022012    0.757  1.736  3.7394  2.490    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.430 1.186 0.942 0.601 0.384 0.213 -0.163 -0.211
0.0015467 -1.00000 10.07918 0.8344985247 2.4302181296    0.757  1.736  3.7395  2.491    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.429 1.184 0.941 0.600 0.383 0.212 -0.164 -0.211
0.0015467 -1.00000 10.07918 0.8345457911 2.4302331291    0.757  1.737  3.7396  2.490    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.427 1.182 0.939 0.598 0.382 0.210 -0.165 -0.213
0.0015467 -1.00000 10.07918 0.8346000910 2.4302503581    0.757  1.738  3.7396  2.489    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.425 1.180 0.937 0.595 0.379 0.208 -0.168 -0.215
0.0015467 -1.00000 10.07918 0.8346500397 2.4302662043    0.757  1.739  3.7394  2.487    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.422 1.178 0.934 0.593 0.376 0.205 -0.171 -0.219
0.0015467 -1.00000 10.07918 0.8346990943 2.4302817646    0.757  1.741  3.7391  2.484    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.417 1.175 0.931 0.589 0.372 0.200 -0.176 -0.224
0.0015467 -1.00000 10.07918 0.8347226381 2.4302892321    0.757  1.742  3.7390  2.483    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.415 1.174 0.929 0.587 0.370 0.198 -0.178 -0.226
0.0015467 -1.00000 10.07918 0.8347440958 2.4302960375    0.757  1.743  3.7388  2.481    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.412 1.172 0.928 0.585 0.368 0.195 -0.181 -0.229
0.0015467 -1.00000 10.07918 0.8347889781 2.4303102708    0.757  1.745  3.7383  2.477    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.406 1.169 0.924 0.580 0.362 0.190 -0.188 -0.236
0.0015467 -1.00000 10.07918 0.8348339796 2.4303245401    0.757  1.748  3.7378  2.472    4  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.390e-01 2.594e-01 2.699e-04 8.883e-05 7.035e-04 -1.000 1.566e-03 0.399 1.166 0.919 0.574 0.356 0.183 -0.196 -0.244
